,0
2021-10-14,-0.0006706003020912794
2021-10-15,0.0011006072117642658
2021-10-18,0.0023939179488742844
2021-10-19,-0.001472385774413814
2021-10-20,-0.0011287341122093552
2021-10-21,0.0017279223999029586
2021-10-22,-0.001544262754588234
2021-10-25,0.004813127382430398
2021-10-26,0.0013002880271421884
2021-10-27,-0.0005179511587460493
2021-10-28,0.001988579998056062
2021-10-29,0.0010267945531201666
2021-11-01,0.00317001809371506
2021-11-02,-0.0021249640269949657
2021-11-03,0.0014005282504264069
2021-11-04,-0.0006732438507051847
2021-11-05,-0.0008594862448596963
2021-11-08,0.002674699341839459
2021-11-09,-0.002037555800838692
2021-11-10,-0.0007205777432757136
2021-11-11,0.0009995669780640613
2021-11-12,-0.0003680859261682261
2021-11-15,-0.001227986490115174
2021-11-16,0.0036272073363187423
2021-11-17,0.0006283234093340277
2021-11-18,-0.0002575893697170286
2021-11-19,0.0009709681384570938
2021-11-22,-4.8170238545314735e-05
2021-11-23,-0.002462003507793742
2021-11-24,0.00142109372167128
2021-11-25,-0.0002269968850282931
2021-11-26,-0.0011857365653145206
2021-11-29,0.0016323004693002859
2021-11-30,-0.0007220797202293124
2021-12-01,-0.004743024743009122
2021-12-02,0.001210731028579385
2021-12-03,-0.007289843948646086
2021-12-06,-0.001254585460310511
2021-12-07,0.0023452346043189368
2021-12-08,0.0015291357502201226
2021-12-09,-0.00436797789123769
2021-12-10,-0.001792233643850543
2021-12-13,-0.003151787481269267
2021-12-14,0.0007277383659375775
2021-12-15,0.0011846271828437338
2021-12-16,-0.004266303683605173
2021-12-17,0.003603127199716451
2021-12-20,-0.0017135227612924651
