date,sub,ic,ic_held,tc,n_held,prec_top20,prec_bot20,spec_cap,realized,top_decile_spread,kurt,max_abs_z
2021-03-29,P1,0.03551885435563718,0.1556522275700358,0.2919638265663482,73,0.2,0.05,0.009269270064503718,0.013917548800273405,0.02748262828718415,-0.044314028062907074,3.347679789972808
2021-04-27,P1,-0.1394654271314613,-0.20982562038900066,0.33596594697163956,71,0.1,0.0,-0.01005801874991353,-0.009484200747416738,-0.031476252936106355,-0.5043401339437534,2.566089276400927
2021-05-26,P2,0.1746429886847344,0.21150234741784035,0.3379819011697569,71,0.3,0.1,0.007952685399271303,0.01380979663414128,0.05416917441740251,0.2879000137011283,2.9048361541482492
2021-06-24,P2,-0.33983560928532464,-0.45857089966679,0.33568621234655394,74,0.05,0.0,-0.011285674242361234,-0.009871435316509025,-0.05692302782289829,1.0089867259536494,3.254257705920209
2021-07-23,P2,-0.2178825021329765,-0.2784302110329507,0.3206420842094466,74,0.15,0.0,0.0006170732823622014,0.0041263170973449,-0.05312162620739398,1.1582660956695463,3.8108994175923137
2021-08-23,P2,0.28115187277475057,0.32585958792283864,0.2984285651408703,72,0.25,0.35,0.005631862399342464,0.004640109698625605,0.06980445007606864,1.2091006003940263,3.4448289766880276
2021-09-21,P2,0.010264193329184584,0.04688763136722126,0.2639602573067417,77,0.25,0.0,0.008823237267725353,0.00918644780253075,0.009433439934130062,0.725732762796734,3.0841969355099113
2021-10-20,P2,0.022243713733075435,0.11698501511351214,0.3085583518988178,72,0.5,0.05,0.009749796931321178,0.01877703093494154,0.03232048838814022,0.23302321980924123,3.1398162791713053
2021-11-18,P2,-0.24147669924649215,-0.3164309514994446,0.3072260413493406,74,0.05,0.0,-0.012032258277994399,-0.01698183949689891,-0.08005786955574845,0.12099415411488446,3.076718720631638
2021-12-17,P2,0.21040366874633393,0.2044265593561368,0.2705184948186068,71,0.1,0.1,0.009079534684236244,-0.0012506825819094125,0.04588401789749783,-0.24585118974158027,2.925428664805146
2022-01-17,P2,0.0856502959526476,0.04693076638282117,0.2845553600312839,74,0.45,0.0,0.01065384829027741,0.0024736747986896512,0.04696265854630317,1.5212483923312856,4.022645453420271
2022-02-15,P2,-0.18018280638779863,-0.2590327169274538,0.20793837783217975,75,0.1,0.1,-0.007742760976333661,-0.014568529208968561,-0.0340375023259655,0.8360059606257715,3.461947358666359
2022-03-16,P2,-0.22879664920914738,-0.24205727861758103,0.18736664937529388,73,0.2,0.0,0.004513952275288488,0.004568172744171761,-0.029190337959599976,1.3213848479604655,3.506678800703016
2022-04-14,P2,0.13550916647514952,0.1508147695621565,0.18663532589849696,72,0.3,0.05,-0.003708503574198099,-0.010850929640414786,0.04524238287985349,0.33004781062428057,3.4257062610764786
2022-05-13,P2,0.16358093816100536,0.007880617035546612,0.2433655059634903,71,0.1,0.2,0.006883687885571364,-0.00045545189175144607,0.024436980289301732,0.724405483863618,3.857015548097308
2022-06-13,P2,-0.27862763365656723,-0.2905294499370157,0.36305685680169014,68,0.2,0.0,-0.012305138016974535,-0.007496489410894425,-0.05841421728868907,1.2966029019078276,3.687170905517827
2022-07-12,P2,0.14996216544852534,0.03843022648992799,0.2944420387793218,66,0.35,0.05,0.008148875759098027,0.019701328046512145,0.05389836251252501,-0.27855498946818447,2.95005629001776
2022-08-10,P2,-0.08206992175027447,0.044358626448178694,0.30807997305655066,66,0.2,0.0,0.003606214931451677,0.0008608240391038136,0.0005103212827917633,-0.394998546328833,2.949217213008877
2022-09-08,P2,0.3266044692884043,0.4961070772460852,0.2919873855668841,70,0.3,0.25,0.005479553792604945,-0.000431991547590882,0.07346729982494565,-0.6980896793144016,2.6210030880014363
2022-10-07,P2,-0.2388777900248002,-0.3150905432595573,0.362818613943235,70,0.2,0.0,-0.004350316039778028,-0.011653627807494571,-0.0470686822560393,-0.5200016494519688,2.7905844601488945
2022-11-07,P2,0.15421067361448404,0.16971570901743355,0.25813265591938045,68,0.2,0.25,-0.0010435749202018113,-0.001802498664184471,0.057727376033347974,-0.3852955273147476,2.8714135839347286
2022-12-06,P2,-0.09360069996141791,-0.19814229131694217,0.3144502658390667,67,0.1,0.0,-0.014712832845375669,-0.018842994269621993,-0.025678064516179898,-0.166261102075985,2.819269476267949
2023-01-04,P2,0.1862031551391568,0.42580997949418997,0.3053389363461009,76,0.3,0.2,0.02053868598387516,0.028093250437108974,0.06112558276419763,-0.6688328909912653,2.6526659009015168
2023-02-02,P2,0.048346323458421124,0.269888738825648,0.22197261137997376,72,0.2,0.2,0.012382706155189119,0.011211021992213133,0.01820698442392944,-0.28552617753678833,2.499438912228815
2023-03-03,P2,0.08683688053901296,0.21644478744613804,0.2751052462928267,72,0.2,0.2,0.006768203923821889,0.004232639831528662,0.03215774980504053,-0.4731696000961372,2.866237265186321
2023-04-03,P2,-0.10461709573284866,-0.16153846153846158,0.3443357838483032,79,0.1,0.15,-0.01344344157839774,-0.016248653939774593,-0.008514267931257837,-0.44826672539771417,2.734076908220481
2023-05-02,P2,0.1268107587553916,0.2537731256085687,0.4234683151127147,79,0.25,0.0,0.025482770365841057,0.03921217196982352,0.057444144317673265,-0.11219635340042444,3.035883933686687
2023-05-31,P2,0.06974133955456692,0.19296462771154974,0.3075763638336544,85,0.25,0.05,0.005698373092017864,0.007358544534759703,0.02957122015310153,0.21992517734953987,2.9486167592232757
2023-06-29,P2,0.01998277405528579,0.0941186348180177,0.28160689580338016,83,0.2,0.05,0.0032677371777280065,0.0067175487264832245,0.009756416709982337,0.6988013805209854,3.358783235472996
2023-07-28,P2,-0.003572348967799691,0.017821595358271616,0.33188257873748744,86,0.2,0.1,0.01187213654806837,0.003846256495104061,0.02082589064347908,0.8413967800254483,3.7204090416269238
2023-08-28,P2,-0.030635393212706512,0.06826066572902016,0.3682842552152566,80,0.1,0.1,0.005131476688317991,0.0032067076984817477,-0.000567065902976999,0.9366085655880823,3.0774033537538106
2023-09-26,P2,0.06012804166779698,-0.041774015458225976,0.4206267124216695,77,0.2,0.05,0.0016362851288324346,0.0018018021739045764,-0.010002575696859927,0.4543704183226218,3.4047370890297595
2023-10-25,P2,0.06554166779697801,-0.016514012303485988,0.4439156471258444,76,0.2,0.05,-0.005096881448088819,0.010320265250242544,-0.00493040082675244,0.9051190050764348,3.5111139019264037
2023-11-23,P3,0.18762376909095846,0.22709324693732913,0.4035855736103954,84,0.15,0.1,0.008044192085319271,0.015485430057971206,0.0033494065190542224,1.1568790035346934,3.5085535010494713
2023-12-22,P3,0.012908298167832915,-0.07957279288474155,0.4317728086106511,87,0.15,0.0,-0.006820085133268083,0.0010509542604832944,-0.036235121137562935,0.6171278956833341,3.2839058953561726
2024-01-22,P3,0.07637980075850648,0.03233171376008302,0.45978279739330163,86,0.15,0.0,0.0016789411400804561,0.0040723565262934525,-0.010711319580988312,0.9296046458425917,3.3441453919686563
2024-02-20,P3,-0.0003054724640777736,0.03743624796256375,0.4575994204369424,77,0.2,0.0,0.004776603032718027,0.009347148510136849,-0.012714003592072726,1.0336273583503441,3.339031800898273
2024-03-20,P3,0.19761731478019331,0.22549075391180654,0.41721195448961057,75,0.15,0.15,0.005078307417646654,0.000488600300169173,0.03970666905691724,1.5830032952137634,3.6340074348442095
2024-04-18,P3,-0.09897975535494898,-0.09157894736842104,0.3714728780513861,75,0.1,0.0,0.00015406444443970962,0.009087970614884533,-0.028242865720142993,1.2169173659086088,3.403793406017723
2024-05-17,P3,0.006899841296139168,-0.037215948608353665,0.38736428482902124,78,0.05,0.05,7.646187893852819e-05,0.0061083765333460605,-0.010274912955697149,0.9133064368917165,3.6040171288489486
2024-06-17,P3,0.10375881363175042,0.17461051606621225,0.3915138747930131,79,0.5,0.0,0.004012349805108117,0.008080226043887029,0.015580955957028936,0.944658129265393,3.4797657896169825
2024-07-16,P3,-0.029128385235831417,-0.039837398373983736,0.39645818866513544,81,0.2,0.05,0.0050028784150682555,-0.004324427944517484,0.004378463036658679,0.7187480332812108,3.1924805651795873
2024-08-14,P3,-0.2922586934458629,-0.3259651740664398,0.4912063992308103,78,0.1,0.15,0.0009653002292561062,0.0032746850294786967,-0.0369190928589332,0.1140132026012135,2.8923570375271677
2024-09-12,P3,0.10241481183204382,0.21089872568745807,0.5287776376179774,71,0.45,0.05,0.010120469297964823,0.017272514405579864,0.06697359268233054,0.01701312704630009,2.983566876368151
2024-10-11,P3,0.027744290031043426,0.015827471306923364,0.3722251395601738,73,0.25,0.0,0.01787850112454691,0.027234171349641567,0.04061879620413847,0.2944997597796535,2.642985405801349
2024-11-11,P3,-0.0749129936352841,-0.16184320535082644,0.23021699202458776,72,0.2,0.0,0.00874225364063888,0.009535091928184025,0.01760794782867387,1.7463624815673615,3.3647179257365836
2024-12-10,P3,0.3186507952813172,0.36569236390208265,0.18460141428999927,69,0.45,0.1,-0.001928844938180688,-0.0020955476360144942,0.06755799685051005,1.6902347760359584,3.198914896442069
2025-01-08,P3,-0.14990898743903391,-0.28671221895636906,0.24735282878544454,68,0.2,0.0,0.0038012607465182256,0.01630467239407518,-0.06238995611898352,1.1648645165086053,3.0251508436832615
2025-02-06,P3,-0.13693488913725296,-0.31245199692780345,0.20640203539785432,63,0.0,0.0,-0.015973179802931663,-0.02450010682752568,-0.09333854693599584,1.7029596006584962,3.266930647012406
2025-03-07,P3,0.15593248196308676,0.3027417027417028,0.2683340729440991,55,0.2,0.0,0.013456526960787408,-0.0022208122693314625,0.02884340559717511,0.48579722830994676,2.998439448895891
2025-04-07,P3,-0.006305757101298376,0.10512645249487355,0.20561645091147648,56,0.15,0.0,0.008709910999147426,0.019749705028889952,0.020399331395828085,0.17103670694729844,2.835251554817498
2025-05-06,P3,0.11706524077807616,0.16126701861628234,0.14585342141542287,60,0.3,0.05,0.005722413798242202,0.014111369943802021,0.006082406576174635,0.6668214897355917,3.0871166793797165
2025-06-04,P3,0.1034847675891911,0.08402014652014651,0.2393739690331424,64,0.2,0.0,-0.00043941950845743645,0.006609526319415915,0.04466509158770807,0.7867993283164734,3.2222286112171963
2025-07-03,P3,0.1227645450995705,0.21513913806924456,0.2557610627226291,68,0.35,0.0,0.0015990693298009585,-0.00021066844179029598,0.06697205824848944,0.23672774205465874,2.8630279474518567
2025-08-01,P3,-0.050055463117090755,-0.14114688128772634,0.29467330949094234,71,0.3,0.0,-0.00160528029313293,0.002195521876649842,-0.015775284022954278,-0.14752906025186885,2.652964967257181
2025-09-01,P3,0.21265290184797078,0.41355961858105156,0.35302217724262686,70,0.45,0.05,0.024506880942899746,0.032611533824169925,0.13427650482796058,-0.2759880024627446,2.70694499556289
2025-09-30,P3,0.06545912390727475,0.14432926076761693,0.33412012208241365,73,0.3,0.1,0.004353059326285826,0.026273303273049997,0.061301213130148725,-0.2456665097749422,2.6329370898854125
2025-10-29,P3,-0.18771207038067084,-0.2333506108848574,0.32803193905441913,74,0.25,0.0,-0.006157905159941362,-0.011388395821078201,-0.007687903074318048,-0.10513537568524178,2.774109741983456
2025-11-27,P3,-0.001223215271145485,0.0005862026409971617,0.33475218335959733,73,0.2,0.0,0.006028265249979842,0.005401248292419725,-0.0023877585398690395,0.049841387269883075,2.797426217386166
2025-12-26,P3,-0.025046421502565006,0.012684804479048201,0.3698133879146978,70,0.3,0.15,0.0063847924665743315,0.022995780355672846,0.01965720415656452,0.4877894640957985,3.154765464129933
2026-01-26,P3,-0.18349382021834015,-0.0647298268018198,0.2848754370895424,67,0.3,0.05,0.003613786050502287,0.010450808610110052,-0.009096683350004919,0.026690914686979372,2.818049465474249
2026-02-24,P3,0.30130740875112916,0.2984350998463902,0.21851386421269442,63,0.3,0.2,-0.0037522578953697377,-0.007040060519517999,0.07888668142121169,0.007361796629755446,2.829911661255434
2026-03-25,P3,0.06551471962643982,0.02971160295103957,0.22968868192809713,71,0.2,0.05,-0.0022541958728459635,0.009803483924344603,-0.004511520228615378,-0.26138807043279,2.604114255248854
2026-04-23,out,0.039537229851169135,-0.005030181086519114,0.18220489647191754,71,0.4,0.05,-0.02309594427244873,-0.015547464886009221,0.07693925592001828,-0.24733241016101104,2.5131454432102642
2026-05-22,out,0.10599414985374635,0.16711295034079846,0.21403435085877148,79,0.3,0.0,9.28491168835947e-05,0.0075551659599466525,0.07465897652972965,-0.2645633122329083,2.6630220160462397
2026-06-22,out,-0.14314257856446416,-0.33112014453477867,0.2165769144228606,81,0.15,0.0,-0.0021878846159247866,-0.007660309123869946,-0.07677254140812789,0.49319636683566426,3.069213551261867
2026-07-21,out,,,,0,0.0,0.0,0.0,,,,
