date,sub,w_share_next10,wa_pos_next10,wa_pos_total,speccap_next10,w_share_rec5
2025-10-29,P3,0.3428499882310601,0.10099226694760918,0.19733030516335198,0.008700181588940242,0.3387896673159833
2025-11-27,P3,0.08180266896951302,0.028083819726321724,0.2072028709739789,0.0011975351331603502,0.011988999302762777
2025-12-26,P3,0.0,0.0,0.21185469454095782,0.0,0.0
2026-01-26,P3,0.5932967653458494,0.13197644181037566,0.20932247032430218,0.03121636800711232,0.056895436453954076
2026-02-24,P3,0.15306368689443947,0.01223735014084701,0.1917892723595184,-9.878415590170662e-05,0.047458910900965025
2026-03-25,P3,0.004572467954957449,0.0,0.17794926189331886,-4.175435633461871e-14,0.017679160346047357
2026-04-23,out,0.4892903499866859,0.08744247515782529,0.17613566754324514,-0.0071292026004,0.21914139021182222
2026-05-22,out,0.0604213452217816,0.014610656468690173,0.18443735005624745,0.000579543780099476,0.12213186876412473
2026-06-22,out,0.05076014546097674,0.029937971841102473,0.19926608701634138,0.00014821345333944027,0.0047809742417215815
2026-07-21,out,0.1991493816857678,0.0494828415103717,0.1774486737597619,0.0,0.10017705957893498
