,spearman_ic
2017-10-12,0.2156416704928852
2017-10-13,0.24827232367817914
2017-10-16,0.14489301873526123
2017-10-17,0.10971226798150249
2017-10-18,0.1981373851058322
2017-10-19,0.19242488128386567
2017-10-20,0.14173876301334074
2017-10-23,0.14007605457077799
2017-10-24,0.09798874711840841
2017-10-25,0.13071822549912426
2017-10-26,0.10335281571527904
2017-10-27,0.08664116952449671
2017-10-30,0.15326259585269564
2017-10-31,0.18104470156362923
2017-11-01,0.16904100617743173
2017-11-02,0.21802468216393558
2017-11-03,0.06123596258592767
2017-11-06,0.12279081471996942
2017-11-07,0.1043695945300325
2017-11-08,0.11024612780007044
2017-11-09,0.14006280995695855
2017-11-10,0.012999079055550308
2017-11-13,-0.06374632631293418
2017-11-14,-0.01643962219926011
2017-11-15,0.07743718173643797
2017-11-16,0.04349734941591542
2017-11-17,-0.009303831799928318
2017-11-20,-0.018922477882180096
2017-11-21,-0.035651443952572456
2017-11-22,0.1298267611074316
2017-11-24,0.0379560067571539
2017-11-27,-0.017354519369248683
2017-11-28,-0.04584674014419341
2017-11-29,0.025708814239968368
2017-11-30,-0.019048811121688543
2017-12-01,-0.10117458615020604
2017-12-04,0.0878321659517981
2017-12-05,0.09908805006542142
2017-12-06,0.07844173475381964
2017-12-07,0.035450737112385645
2017-12-08,0.037845974580807844
2017-12-11,0.027741353053027613
2017-12-12,0.09823020661650117
2017-12-13,0.10920489739057342
2017-12-14,-0.02595434900385172
2017-12-15,-0.10647752576021775
2017-12-18,-0.0742024395151532
2017-12-19,0.018120669337880535
2017-12-20,-0.02426820778299305
2017-12-21,0.02261466868845914
2017-12-22,-0.0011390367884712943
2017-12-26,-0.02648922763886731
2017-12-27,0.0008507117337867
2017-12-28,-0.012679170690988603
2017-12-29,0.057561091659258656
2018-01-02,-0.030729541693981375
2018-01-03,-0.02646375722767609
2018-01-04,-0.03141418634680133
2018-01-05,-0.0907021718848246
2018-01-08,0.015648001819437037
2018-01-09,-0.036774179677881366
2018-01-10,-0.1019784323274009
2018-01-11,0.021209720807151524
2018-01-12,0.0966551163884362
2018-01-16,0.06921125773812203
2018-01-17,0.040434787174283296
2018-01-18,0.07014958768640653
2018-01-19,0.10926398874453705
2018-01-22,0.04700411562872239
2018-01-23,0.03464994738453374
2018-01-24,0.05487141623746598
2018-01-25,0.12034157997982184
2018-01-26,0.18883762857169445
2018-01-29,0.21788102904481713
2018-01-30,0.24692239188504456
2018-01-31,0.12272662928376754
2018-02-01,0.3155967333552557
2018-02-02,0.3425576730093844
2018-02-05,0.39235742097045495
2018-02-06,0.1820788002579927
2018-02-07,0.2515101223488068
2018-02-08,0.4073411544660249
2018-02-09,0.269655243281431
2018-02-12,0.2805626921699584
2018-02-13,0.22597756335428168
2018-02-14,0.22026913479810578
2018-02-15,0.24345230306435292
2018-02-16,0.1768471777993164
2018-02-20,0.13418729550336825
2018-02-21,0.057932959662650454
2018-02-22,0.006558121473514956
2018-02-23,0.04046127640192216
2018-02-26,-0.16343140281667776
2018-02-27,-0.13902973007904273
2018-02-28,-0.06821791170166451
2018-03-01,-0.06562706147529375
2018-03-02,-0.4201863922379804
2018-03-05,-0.2754838921784294
2018-03-06,-0.10471667422035628
2018-03-07,-0.20699447580637526
2018-03-08,-0.39292438625761567
2018-03-09,-0.4865173970300483
2018-03-12,-0.421895422170433
2018-03-13,-0.41003928193717576
2018-03-14,-0.3496573187334134
2018-03-15,-0.3504906511540015
2018-03-16,-0.3248427574856321
2018-03-19,-0.21270860972700936
2018-03-20,-0.2712242343066673
2018-03-21,-0.2412038922896865
2018-03-22,-0.15127632167529298
2018-03-23,-0.08462399044131078
2018-03-26,-0.3200628116208407
2018-03-27,-0.0929277710772688
2018-03-28,0.0023706168003771676
2018-03-29,-0.12313046823274017
2018-04-02,0.07357775152146136
2018-04-03,-0.14226553284876267
2018-04-04,-0.2544139430204518
2018-04-05,-0.12026168571883294
2018-04-06,0.060756860918648
2018-04-09,0.13063759122456628
2018-04-10,0.11222889093113465
2018-04-11,0.15690895609269107
2018-04-12,0.06312442148765382
2018-04-13,0.11130692780077739
2018-04-16,0.05720552006513929
2018-04-17,0.02414932155261743
2018-04-18,-0.03634979718704672
2018-04-19,0.030720219001019983
2018-04-20,0.09154329826604725
2018-04-23,0.053978139736993655
2018-04-24,0.3287842772108832
2018-04-25,0.2588740033350419
2018-04-26,0.24781961446486886
2018-04-27,0.3093242333257072
2018-04-30,0.3652359487769749
2018-05-01,0.3517589871731118
2018-05-02,0.4113106741876574
2018-05-03,0.44036117211612985
2018-05-04,0.38629440166936707
2018-05-07,0.3579702680634855
2018-05-08,0.3996776388445088
2018-05-09,0.34548046919256836
2018-05-10,0.3538372245056298
2018-05-11,0.3404713059749257
2018-05-14,0.38611714024982874
2018-05-15,0.33155322283332633
2018-05-16,0.3371176014167643
2018-05-17,0.3476656746230837
2018-05-18,0.3643954851498537
2018-05-21,0.3923722271231918
2018-05-22,0.37910512674016134
2018-05-23,0.2886977278004659
2018-05-24,0.23596347423161165
2018-05-25,0.18399837222454724
2018-05-29,0.09696301523124129
2018-05-30,0.17941708139889356
2018-05-31,0.09611440165379641
2018-06-01,0.21338098062870633
2018-06-04,0.0852372742031617
2018-06-05,0.04567945281998789
2018-06-06,0.04799709494326165
2018-06-07,0.104131915284638
2018-06-08,0.08098198139045201
2018-06-11,0.12307341858047498
2018-06-12,0.12702716323121144
2018-06-13,0.20361632139724303
2018-06-14,0.10754063200748372
2018-06-15,0.06631920201450504
2018-06-18,0.08397505064679413
2018-06-19,0.03482983145169531
2018-06-20,-0.020447206618122105
2018-06-21,-0.07917880488135548
2018-06-22,0.05984916020135704
2018-06-25,0.013434174364664252
2018-06-26,0.05710670191746563
2018-06-27,0.12767504012221179
2018-06-28,-0.09676731841582706
2018-06-29,-0.08924743437652273
2018-07-02,-0.16599670331302585
2018-07-03,-0.0564296906471502
2018-07-05,0.08252043749801659
2018-07-06,0.14970351476041824
2018-07-09,0.14197015227726834
2018-07-10,0.11786451171302398
2018-07-11,0.07192169716119162
2018-07-12,0.17096109400974066
2018-07-13,0.2207196588068153
2018-07-16,0.2713348829622052
2018-07-17,0.27134405054154503
2018-07-18,0.2967993625086047
2018-07-19,0.28906905588523474
2018-07-20,0.29634200216153744
2018-07-23,0.244248760492574
2018-07-24,0.2603154525956725
2018-07-25,0.2274720903005983
2018-07-26,0.23921372219512801
2018-07-27,0.328937839814435
2018-07-30,0.37696169487641945
2018-07-31,0.3123098881317506
2018-08-01,0.30224897911619847
2018-08-02,0.3202510490799378
2018-08-03,0.2959376100506562
2018-08-06,0.32212123526527275
2018-08-07,0.4007403584442082
2018-08-08,0.3881308623721701
2018-08-09,0.39541501346766605
2018-08-10,0.3406682668897714
2018-08-13,0.32245636122114163
2018-08-14,0.2531698338102014
2018-08-15,0.2048312251908811
2018-08-16,0.21917033789837603
2018-08-17,0.16330107216130973
2018-08-20,0.24540998720895849
2018-08-21,0.21431661394787427
2018-08-22,0.1977375560216693
2018-08-23,0.11754975815568817
2018-08-24,0.11406607800653476
2018-08-27,0.08190315382246482
2018-08-28,0.03537972591244025
2018-08-29,0.09435476380587167
2018-08-30,0.1579828575242542
2018-08-31,0.06790324155054536
2018-09-04,0.07767689974678135
2018-09-05,-0.033123482774903755
2018-09-06,-0.06764553070910215
2018-09-07,-0.04877355932800116
2018-09-10,-0.022584841013751338
2018-09-11,-0.13182062332809738
2018-09-12,-0.140720305627265
2018-09-13,-0.06175587029319424
2018-09-14,-0.09102285802578956
2018-09-17,0.039046757648391224
2018-09-18,0.01570711926898997
2018-09-19,0.016516922110679146
2018-09-20,-0.011811916669468724
2018-09-21,0.042424501325172725
2018-09-24,0.0894317737003575
2018-09-25,0.003941040496220636
2018-09-26,0.16633859678258914
2018-09-27,0.008438247472393834
2018-09-28,-0.07164361392121535
2018-10-01,0.012278444595875819
2018-10-02,-0.025301500358135016
2018-10-03,-0.004371916725194875
2018-10-04,-0.013647469777297513
2018-10-05,0.02657273802659801
2018-10-08,0.015900657055054054
2018-10-09,0.09777732675942591
2018-10-10,0.22734985590940002
2018-10-11,0.1609419484111813
2018-10-12,0.04772641804340182
2018-10-15,0.035891073115620085
2018-10-16,-0.03517396468725634
2018-10-17,0.0563286633239868
2018-10-18,0.09453709677274257
2018-10-19,0.003031412901719466
2018-10-22,0.0007252573877769688
2018-10-23,-0.08649814831159673
2018-10-24,0.049176932818955764
2018-10-25,-0.03900703147125175
2018-10-26,0.061712069636348156
2018-10-29,0.15284188275443628
2018-10-30,0.17123510277001033
2018-10-31,0.14940098464220228
2018-11-01,0.17547867338444692
2018-11-02,0.18270374452419696
2018-11-05,-0.026809057849581524
2018-11-06,0.047168214323595956
2018-11-07,0.11975099581718542
2018-11-08,-0.04468074446270922
2018-11-09,0.11605747996314147
2018-11-12,0.08600513626709666
2018-11-13,0.08011343861133544
2018-11-14,0.10867044825505358
2018-11-15,-0.049268608612354534
2018-11-16,-0.2506406005323219
2018-11-19,-0.04128568424717461
2018-11-20,-0.18116053533531762
2018-11-21,-0.156999889295034
2018-11-23,-0.3940337648471245
2018-11-26,-0.3677564265992559
2018-11-27,-0.03525341704153527
2018-11-28,-0.10632762242375157
2018-11-29,-0.1864848616919331
2018-11-30,-0.27337956294528326
2018-12-03,-0.21999845393160045
2018-12-04,-0.05795549766771365
2018-12-06,-0.33340377211518724
2018-12-07,-0.11570015177021144
2018-12-10,-0.2059391605467
2018-12-11,-0.2192060080681322
2018-12-12,-0.08357553726130934
2018-12-13,-0.060826840712851264
2018-12-14,-0.05531027670701043
2018-12-17,0.13000492003055644
2018-12-18,0.10736724738841975
2018-12-19,0.3161176554713311
2018-12-20,0.30331731207003837
2018-12-21,0.3497324348880148
2018-12-24,0.45302642905277185
2018-12-26,0.0688378776231057
2018-12-27,0.030504072903788967
2018-12-28,0.11615239593908022
2018-12-31,0.08955656825139377
2019-01-02,0.13738750051695495
2019-01-03,0.2440234161187806
2019-01-04,0.18150677118035882
2019-01-07,0.1678111065528596
2019-01-08,0.1504475787449629
2019-01-09,0.21354073314189756
2019-01-10,0.21938018318722355
2019-01-11,0.22606606319725664
2019-01-14,0.24662891292951564
2019-01-15,0.21535582122506014
2019-01-16,0.13223762097235908
2019-01-17,0.0945363469486899
2019-01-18,0.08151090003091065
2019-01-22,0.13521591365202645
2019-01-23,0.12453113587852756
2019-01-24,0.1672295042546072
2019-01-25,0.1790520224259134
2019-01-28,0.1627987336812306
2019-01-29,0.22643784049824112
2019-01-30,0.18835664063000424
2019-01-31,0.12450363454393418
2019-02-01,0.07238554978565068
2019-02-04,0.0011835759554628949
2019-02-05,0.010464767096751964
2019-02-06,0.042076023359911126
2019-02-07,0.025355211927141005
2019-02-08,0.04950953224370476
2019-02-11,0.03734681237779906
2019-02-12,-0.018353575853258093
2019-02-13,-0.03443370804679744
2019-02-14,-0.07032193112319989
2019-02-15,-0.09389668627740702
2019-02-19,-0.08484772862823976
2019-02-20,0.06173031048264092
2019-02-21,0.010174475231599705
2019-02-22,-0.016958137764631447
2019-02-25,0.014011420691349037
2019-02-26,0.03144217398380732
2019-02-27,0.048794497544277095
2019-02-28,0.09046411229297506
2019-03-01,0.03653297658742483
2019-03-04,0.023593089377269394
2019-03-05,0.019422053630607988
2019-03-06,0.020408027404177763
2019-03-07,0.01444431206920767
2019-03-08,0.025805418960113978
